timestamp,pir_level,gas_level_ppm,sound_level_dB,temperature_C,occupancy_count,scenario,speaker_on,vacate_condition
2026-04-07T11:09:44.738491,60,566,89,43.7,217,alert,on,evacuate
2026-04-07T11:09:49.738491,79,703,67,45.1,301,alert,on,evacuate
2026-04-07T11:09:54.738491,46,368,46,28.7,77,warning,on,prepare
2026-04-07T11:09:59.738491,56,611,97,41.0,219,alert,on,evacuate
2026-04-07T11:10:04.738491,21,242,33,21.7,29,normal,off,stay
2026-04-07T11:10:09.738491,41,441,47,29.3,121,warning,on,prepare
2026-04-07T11:10:14.738491,34,171,29,18.5,10,normal,off,stay
2026-04-07T11:10:19.738491,65,527,88,36.1,234,alert,on,evacuate
2026-04-07T11:10:24.738491,70,622,70,63.9,224,alert,on,evacuate
2026-04-07T11:10:29.738491,65,555,71,38.0,84,warning,on,prepare
2026-04-07T11:10:34.738491,74,671,65,32.9,189,alert,on,evacuate
2026-04-07T11:10:39.738491,20,250,38,18.6,17,normal,off,stay
2026-04-07T11:10:44.738491,54,302,54,25.3,115,warning,on,prepare
2026-04-07T11:10:49.738491,41,285,47,24.8,48,normal,off,stay
2026-04-07T11:10:54.738491,12,221,40,26.3,54,normal,off,stay
2026-04-07T11:10:59.738491,59,430,50,34.6,85,warning,on,prepare
2026-04-07T11:11:04.738491,46,370,47,34.5,126,warning,on,prepare
2026-04-07T11:11:09.738491,39,319,43,22.4,17,normal,off,stay
2026-04-07T11:11:14.738491,19,303,34,23.7,17,normal,off,stay
2026-04-07T11:11:19.738491,36,298,46,19.7,13,normal,off,stay
2026-04-07T11:11:24.738491,81,497,64,36.4,317,alert,on,evacuate
2026-04-07T11:11:29.738491,29,228,35,18.4,31,normal,off,stay
2026-04-07T11:11:34.738491,35,365,60,24.1,123,warning,on,prepare
2026-04-07T11:11:39.738491,16,327,30,21.9,30,normal,off,stay
2026-04-07T11:11:44.738491,69,690,60,31.2,231,alert,on,evacuate
2026-04-07T11:11:49.738491,26,324,29,22.1,24,normal,off,stay
2026-04-07T11:11:54.738491,38,213,34,22.3,58,normal,off,stay
2026-04-07T11:11:59.738491,58,508,65,29.5,117,warning,on,prepare
2026-04-07T11:12:04.738491,9,209,33,19.0,10,normal,off,stay
2026-04-07T11:12:09.738491,31,291,53,22.4,92,warning,on,prepare
2026-04-07T11:12:14.738491,32,315,41,19.9,22,normal,off,stay
2026-04-07T11:12:19.738491,19,183,39,19.3,12,normal,off,stay
2026-04-07T11:12:24.738491,26,255,35,23.5,43,normal,off,stay
2026-04-07T11:12:29.738491,60,675,67,32.1,155,alert,on,evacuate
2026-04-07T11:12:34.738491,15,264,35,23.0,23,normal,off,stay
2026-04-07T11:12:39.738491,59,532,66,37.1,107,warning,on,prepare
2026-04-07T11:12:44.738491,20,353,30,20.3,58,normal,off,stay
2026-04-07T11:12:49.738491,31,312,38,24.5,14,normal,off,stay
2026-04-07T11:12:54.738491,46,381,57,27.8,136,warning,on,prepare
2026-04-07T11:12:59.738491,23,286,28,17.0,17,normal,off,stay
2026-04-07T11:13:04.738491,23,233,41,20.0,10,normal,off,stay
2026-04-07T11:13:09.738491,11,315,35,20.0,37,normal,off,stay
2026-04-07T11:13:14.738491,58,417,56,26.5,140,warning,on,prepare
2026-04-07T11:13:19.738491,24,333,32,21.7,14,normal,off,stay
2026-04-07T11:13:24.738491,41,351,51,32.9,77,warning,on,prepare
2026-04-07T11:13:29.738491,20,219,29,25.2,17,normal,off,stay
2026-04-07T11:13:34.738491,19,338,45,21.0,21,normal,off,stay
2026-04-07T11:13:39.738491,69,717,86,49.2,247,alert,on,evacuate
2026-04-07T11:13:44.738491,33,265,31,20.6,17,normal,off,stay
2026-04-07T11:13:49.738491,36,311,41,20.9,47,normal,off,stay
2026-04-07T11:13:54.738491,38,234,37,23.7,32,normal,off,stay
2026-04-07T11:13:59.738491,20,317,35,23.4,43,normal,off,stay
2026-04-07T11:14:04.738491,31,221,44,20.3,46,normal,off,stay
2026-04-07T11:14:09.738491,35,196,29,19.0,29,normal,off,stay
2026-04-07T11:14:14.738491,17,214,32,24.6,58,normal,off,stay
2026-04-07T11:14:19.738491,10,292,33,19.7,25,normal,off,stay
2026-04-07T11:14:24.738491,17,209,32,19.4,34,normal,off,stay
2026-04-07T11:14:29.738491,35,197,30,19.2,58,normal,off,stay
2026-04-07T11:14:34.738491,34,319,31,23.1,55,normal,off,stay
2026-04-07T11:14:39.738491,74,767,76,53.6,296,alert,on,evacuate
2026-04-07T11:14:44.738491,16,184,30,20.7,19,normal,off,stay
2026-04-07T11:14:49.738491,20,203,38,23.3,49,normal,off,stay
2026-04-07T11:14:54.738491,94,682,98,51.9,312,alert,on,evacuate
2026-04-07T11:14:59.738491,43,355,52,27.8,71,warning,on,prepare
2026-04-07T11:15:04.738491,67,591,86,33.8,285,alert,on,evacuate
2026-04-07T11:15:09.738491,40,295,47,21.3,29,normal,off,stay
2026-04-07T11:15:14.738491,19,272,32,18.0,19,normal,off,stay
2026-04-07T11:15:19.738491,74,640,85,48.0,150,alert,on,evacuate
2026-04-07T11:15:24.738491,69,422,70,26.6,102,warning,on,prepare
2026-04-07T11:15:29.738491,24,343,35,24.9,60,normal,off,stay
2026-04-07T11:15:34.738491,42,334,41,20.2,22,normal,off,stay
2026-04-07T11:15:39.738491,11,277,35,20.3,52,normal,off,stay
2026-04-07T11:15:44.738491,68,557,94,50.3,308,alert,on,evacuate
2026-04-07T11:15:49.738491,62,634,68,38.6,271,alert,on,evacuate
2026-04-07T11:15:54.738491,24,293,44,21.2,23,normal,off,stay
2026-04-07T11:15:59.738491,42,438,69,30.5,128,warning,on,prepare
2026-04-07T11:16:04.738491,90,614,101,59.6,278,alert,on,evacuate
2026-04-07T11:16:09.738491,47,326,59,31.1,121,warning,on,prepare
2026-04-07T11:16:14.738491,61,441,53,29.5,112,warning,on,prepare
2026-04-07T11:16:19.738491,43,443,63,29.3,117,warning,on,prepare
2026-04-07T11:16:24.738491,25,246,32,20.6,24,normal,off,stay
2026-04-07T11:16:29.738491,36,380,70,35.4,62,warning,on,prepare
2026-04-07T11:16:34.738491,19,214,41,25.2,44,normal,off,stay
2026-04-07T11:16:39.738491,33,340,56,27.5,127,warning,on,prepare
2026-04-07T11:16:44.738491,33,172,40,22.8,24,normal,off,stay
2026-04-07T11:16:49.738491,30,340,30,18.2,37,normal,off,stay
2026-04-07T11:16:54.738491,87,671,87,53.1,154,alert,on,evacuate
2026-04-07T11:16:59.738491,92,728,96,35.1,207,alert,on,evacuate
2026-04-07T11:17:04.738491,21,356,34,18.8,45,normal,off,stay
2026-04-07T11:17:09.738491,53,446,58,31.8,132,warning,on,prepare
2026-04-07T11:17:14.738491,24,188,41,21.4,46,normal,off,stay
2026-04-07T11:17:19.738491,32,306,29,18.8,37,normal,off,stay
2026-04-07T11:17:24.738491,51,481,54,32.8,91,warning,on,prepare
2026-04-07T11:17:29.738491,37,219,37,23.8,24,normal,off,stay
2026-04-07T11:17:34.738491,20,199,36,22.3,45,normal,off,stay
2026-04-07T11:17:39.738491,23,293,46,20.3,23,normal,off,stay
2026-04-07T11:17:44.738491,46,531,57,34.8,125,warning,on,prepare
2026-04-07T11:17:49.738491,10,253,43,25.0,25,normal,off,stay
2026-04-07T11:17:54.738491,69,559,68,52.4,284,alert,on,evacuate
2026-04-07T11:17:59.738491,68,583,92,54.0,319,alert,on,evacuate
2026-04-07T11:18:04.738491,55,393,65,37.1,71,warning,on,prepare
2026-04-07T11:18:09.738491,13,255,34,17.2,25,normal,off,stay
2026-04-07T11:18:14.738491,50,374,42,30.2,87,warning,on,prepare
2026-04-07T11:18:19.738491,15,295,39,23.1,12,normal,off,stay
2026-04-07T11:18:24.738491,36,457,51,29.5,108,warning,on,prepare
2026-04-07T11:18:29.738491,62,518,87,42.3,172,alert,on,evacuate
2026-04-07T11:18:34.738491,21,249,31,16.9,15,normal,off,stay
2026-04-07T11:18:39.738491,65,664,85,33.9,223,alert,on,evacuate
2026-04-07T11:18:44.738491,20,310,33,24.1,56,normal,off,stay
2026-04-07T11:18:49.738491,46,460,65,25.1,98,warning,on,prepare
2026-04-07T11:18:54.738491,13,295,36,20.5,16,normal,off,stay
2026-04-07T11:18:59.738491,25,195,35,22.9,34,normal,off,stay
2026-04-07T11:19:04.738491,60,414,51,25.7,95,warning,on,prepare
2026-04-07T11:19:09.738491,52,336,65,25.8,79,warning,on,prepare
2026-04-07T11:19:14.738491,37,401,58,24.2,74,warning,on,prepare
2026-04-07T11:19:19.738491,38,244,45,21.4,15,normal,off,stay
2026-04-07T11:19:24.738491,17,260,43,19.5,32,normal,off,stay
2026-04-07T11:19:29.738491,44,498,45,30.7,107,warning,on,prepare
2026-04-07T11:19:34.738491,14,242,30,17.6,51,normal,off,stay
2026-04-07T11:19:39.738491,25,243,30,22.3,34,normal,off,stay
2026-04-07T11:19:44.738491,53,363,51,22.3,72,warning,on,prepare
2026-04-07T11:19:49.738491,21,238,39,21.7,52,normal,off,stay
2026-04-07T11:19:54.738491,67,457,71,33.4,120,warning,on,prepare
2026-04-07T11:19:59.738491,10,367,42,26.5,51,normal,off,stay
2026-04-07T11:20:04.738491,70,561,76,55.9,329,alert,on,evacuate
2026-04-07T11:20:09.738491,54,407,51,22.6,114,warning,on,prepare
2026-04-07T11:20:14.738491,10,337,35,19.3,38,normal,off,stay
2026-04-07T11:20:19.738491,31,352,48,21.3,59,normal,off,stay
2026-04-07T11:20:24.738491,19,180,30,23.5,53,normal,off,stay
2026-04-07T11:20:29.738491,59,378,63,24.1,98,warning,on,prepare
2026-04-07T11:20:34.738491,87,614,89,58.9,163,alert,on,evacuate
2026-04-07T11:20:39.738491,37,214,33,22.9,45,normal,off,stay
2026-04-07T11:20:44.738491,36,197,38,18.1,25,normal,off,stay
2026-04-07T11:20:49.738491,13,332,29,18.7,17,normal,off,stay
2026-04-07T11:20:54.738491,78,589,82,41.2,307,alert,on,evacuate
2026-04-07T11:20:59.738491,41,452,72,35.6,105,warning,on,prepare
2026-04-07T11:21:04.738491,36,281,35,19.6,51,normal,off,stay
2026-04-07T11:21:09.738491,38,457,46,24.6,133,warning,on,prepare
2026-04-07T11:21:14.738491,32,239,46,23.4,25,normal,off,stay
2026-04-07T11:21:19.738491,28,215,38,18.6,23,normal,off,stay
2026-04-07T11:21:24.738491,58,400,67,31.0,98,warning,on,prepare
2026-04-07T11:21:29.738491,27,198,35,22.8,59,normal,off,stay
2026-04-07T11:21:34.738491,37,178,35,23.3,18,normal,off,stay
2026-04-07T11:21:39.738491,19,342,35,25.1,40,normal,off,stay
2026-04-07T11:21:44.738491,73,628,79,52.0,217,alert,on,evacuate
2026-04-07T11:21:49.738491,31,274,28,17.9,45,normal,off,stay
2026-04-07T11:21:54.738491,58,347,57,29.3,113,warning,on,prepare
2026-04-07T11:21:59.738491,42,242,34,25.4,58,normal,off,stay
2026-04-07T11:22:04.738491,17,325,29,24.7,10,normal,off,stay
2026-04-07T11:22:09.738491,35,263,36,19.9,15,normal,off,stay
2026-04-07T11:22:14.738491,40,282,43,22.7,12,normal,off,stay
2026-04-07T11:22:19.738491,36,293,41,19.7,52,normal,off,stay
2026-04-07T11:22:24.738491,82,492,71,42.2,293,alert,on,evacuate
2026-04-07T11:22:29.738491,48,523,66,34.5,102,warning,on,prepare
2026-04-07T11:22:34.738491,32,198,35,18.7,44,normal,off,stay
2026-04-07T11:22:39.738491,87,654,78,56.3,331,alert,on,evacuate
2026-04-07T11:22:44.738491,43,364,45,26.1,45,normal,off,stay
2026-04-07T11:22:49.738491,53,463,52,27.8,68,warning,on,prepare
2026-04-07T11:22:54.738491,40,323,54,31.9,81,warning,on,prepare
2026-04-07T11:22:59.738491,40,487,43,24.1,97,warning,on,prepare
2026-04-07T11:23:04.738491,27,259,28,20.2,40,normal,off,stay
2026-04-07T11:23:09.738491,59,626,70,32.8,251,alert,on,evacuate
2026-04-07T11:23:14.738491,34,178,29,24.0,42,normal,off,stay
2026-04-07T11:23:19.738491,22,228,40,20.3,54,normal,off,stay
2026-04-07T11:23:24.738491,11,324,41,21.6,25,normal,off,stay
2026-04-07T11:23:29.738491,57,499,51,28.3,134,warning,on,prepare
2026-04-07T11:23:34.738491,37,483,61,29.5,104,warning,on,prepare
2026-04-07T11:23:39.738491,29,223,43,22.1,45,normal,off,stay
2026-04-07T11:23:44.738491,74,587,66,49.6,336,alert,on,evacuate
2026-04-07T11:23:49.738491,79,579,91,58.6,161,alert,on,evacuate
2026-04-07T11:23:54.738491,32,184,33,22.9,29,normal,off,stay
2026-04-07T11:23:59.738491,69,546,93,35.2,265,alert,on,evacuate
2026-04-07T11:24:04.738491,27,358,37,24.3,48,normal,off,stay
2026-04-07T11:24:09.738491,32,250,36,17.3,52,normal,off,stay
2026-04-07T11:24:14.738491,20,358,29,22.8,48,normal,off,stay
2026-04-07T11:24:19.738491,62,490,63,34.7,120,warning,on,prepare
2026-04-07T11:24:24.738491,14,217,29,23.5,28,normal,off,stay
2026-04-07T11:24:29.738491,23,286,39,23.6,44,normal,off,stay
2026-04-07T11:24:34.738491,37,348,33,21.0,23,normal,off,stay
2026-04-07T11:24:39.738491,61,658,88,50.2,306,alert,on,evacuate
2026-04-07T11:24:44.738491,24,210,30,24.8,28,normal,off,stay
2026-04-07T11:24:49.738491,61,362,72,29.6,127,warning,on,prepare
2026-04-07T11:24:54.738491,57,336,54,33.4,97,warning,on,prepare
2026-04-07T11:24:59.738491,33,220,32,23.7,13,normal,off,stay
2026-04-07T11:25:04.738491,16,215,44,25.4,45,normal,off,stay
2026-04-07T11:25:09.738491,26,285,39,17.5,19,normal,off,stay
2026-04-07T11:25:14.738491,38,180,43,23.1,34,normal,off,stay
2026-04-07T11:25:19.738491,49,400,58,25.6,131,warning,on,prepare
2026-04-07T11:25:24.738491,53,488,85,52.2,173,alert,on,evacuate
2026-04-07T11:25:29.738491,63,766,90,47.9,191,alert,on,evacuate
2026-04-07T11:25:34.738491,9,298,33,20.6,37,normal,off,stay
2026-04-07T11:25:39.738491,39,273,32,21.8,31,normal,off,stay
2026-04-07T11:25:44.738491,32,325,40,19.1,54,normal,off,stay
2026-04-07T11:25:49.738491,14,294,44,22.0,37,normal,off,stay
2026-04-07T11:25:54.738491,33,219,42,23.6,24,normal,off,stay
2026-04-07T11:25:59.738491,14,226,37,22.6,33,normal,off,stay
2026-04-07T11:26:04.738491,9,336,42,21.0,44,normal,off,stay
2026-04-07T11:26:09.738491,25,380,41,21.0,40,normal,off,stay
2026-04-07T11:26:14.738491,9,225,30,21.7,29,normal,off,stay
2026-04-07T11:26:19.738491,23,338,38,20.1,12,normal,off,stay
2026-04-07T11:26:24.738491,10,300,28,17.3,42,normal,off,stay
2026-04-07T11:26:29.738491,27,229,32,17.1,21,normal,off,stay
2026-04-07T11:26:34.738491,63,582,94,54.9,308,alert,on,evacuate
2026-04-07T11:26:39.738491,32,222,45,23.8,43,normal,off,stay
2026-04-07T11:26:44.738491,29,249,36,22.1,37,normal,off,stay
2026-04-07T11:26:49.738491,35,254,45,26.9,37,normal,off,stay
2026-04-07T11:26:54.738491,13,182,38,19.9,36,normal,off,stay
2026-04-07T11:26:59.738491,39,359,55,24.3,68,warning,on,prepare
2026-04-07T11:27:04.738491,42,317,60,31.4,90,warning,on,prepare
2026-04-07T11:27:09.738491,49,302,62,25.3,114,warning,on,prepare
2026-04-07T11:27:14.738491,26,278,37,21.9,16,normal,off,stay
2026-04-07T11:27:19.738491,57,640,87,42.4,295,alert,on,evacuate
2026-04-07T11:27:24.738491,18,253,39,17.3,28,normal,off,stay
2026-04-07T11:27:29.738491,68,528,60,37.0,132,warning,on,prepare
2026-04-07T11:27:34.738491,67,627,70,56.9,242,alert,on,evacuate
2026-04-07T11:27:39.738491,86,766,87,34.8,284,alert,on,evacuate
2026-04-07T11:27:44.738491,46,425,50,28.5,113,warning,on,prepare
2026-04-07T11:27:49.738491,35,340,32,22.5,59,normal,off,stay
2026-04-07T11:27:54.738491,35,221,40,20.4,17,normal,off,stay
2026-04-07T11:27:59.738491,55,432,67,32.1,129,warning,on,prepare
2026-04-07T11:28:04.738491,35,192,33,19.4,56,normal,off,stay
2026-04-07T11:28:09.738491,32,177,36,20.9,53,normal,off,stay
2026-04-07T11:28:14.738491,55,367,49,24.2,67,warning,on,prepare
2026-04-07T11:28:19.738491,102,658,97,55.0,206,alert,on,evacuate
2026-04-07T11:28:24.738491,26,250,45,25.9,18,normal,off,stay
2026-04-07T11:28:29.738491,19,342,38,20.3,11,normal,off,stay
2026-04-07T11:28:34.738491,75,654,71,43.9,284,alert,on,evacuate
2026-04-07T11:28:39.738491,18,293,34,23.0,30,normal,off,stay
2026-04-07T11:28:44.738491,74,681,87,53.8,152,alert,on,evacuate
2026-04-07T11:28:49.738491,39,505,49,28.5,115,warning,on,prepare
2026-04-07T11:28:54.738491,38,462,58,31.9,65,warning,on,prepare
2026-04-07T11:28:59.738491,28,319,40,24.4,43,normal,off,stay
2026-04-07T11:29:04.738491,32,228,27,22.8,18,normal,off,stay
2026-04-07T11:29:09.738491,16,253,45,24.4,39,normal,off,stay
2026-04-07T11:29:14.738491,44,336,67,31.7,124,warning,on,prepare
2026-04-07T11:29:19.738491,18,323,34,17.5,11,normal,off,stay
2026-04-07T11:29:24.738491,15,208,30,20.7,50,normal,off,stay
2026-04-07T11:29:29.738491,23,354,35,21.1,56,normal,off,stay
2026-04-07T11:29:34.738491,42,430,58,33.2,98,warning,on,prepare
2026-04-07T11:29:39.738491,20,239,46,23.6,16,normal,off,stay
2026-04-07T11:29:44.738491,20,191,35,17.6,32,normal,off,stay
2026-04-07T11:29:49.738491,73,599,93,46.3,253,alert,on,evacuate
2026-04-07T11:29:54.738491,38,309,36,24.0,36,normal,off,stay
2026-04-07T11:29:59.738491,54,483,61,38.0,194,alert,on,evacuate
2026-04-07T11:30:04.738491,62,537,67,28.8,104,warning,on,prepare
2026-04-07T11:30:09.738491,27,183,40,21.4,21,normal,off,stay
2026-04-07T11:30:14.738491,32,431,47,27.4,108,warning,on,prepare
2026-04-07T11:30:19.738491,80,804,94,43.4,319,alert,on,evacuate
2026-04-07T11:30:24.738491,15,339,45,23.5,23,normal,off,stay
2026-04-07T11:30:29.738491,28,276,43,17.8,27,normal,off,stay
2026-04-07T11:30:34.738491,41,391,42,31.5,70,warning,on,prepare
2026-04-07T11:30:39.738491,74,654,79,48.7,158,alert,on,evacuate
2026-04-07T11:30:44.738491,36,314,28,19.8,18,normal,off,stay
2026-04-07T11:30:49.738491,65,809,104,58.1,327,alert,on,evacuate
2026-04-07T11:30:54.738491,19,265,31,19.8,49,normal,off,stay
2026-04-07T11:30:59.738491,28,275,32,23.1,54,normal,off,stay
2026-04-07T11:31:04.738491,21,279,36,19.6,23,normal,off,stay
2026-04-07T11:31:09.738491,22,279,41,18.6,52,normal,off,stay
2026-04-07T11:31:14.738491,37,385,30,21.2,22,normal,off,stay
2026-04-07T11:31:19.738491,32,336,46,20.0,35,normal,off,stay
2026-04-07T11:31:24.738491,31,324,35,21.9,36,normal,off,stay
2026-04-07T11:31:29.738491,18,327,34,18.9,36,normal,off,stay
2026-04-07T11:31:34.738491,71,683,91,59.9,270,alert,on,evacuate
2026-04-07T11:31:39.738491,49,466,53,24.0,70,warning,on,prepare
2026-04-07T11:31:44.738491,33,343,40,20.6,57,normal,off,stay
2026-04-07T11:31:49.738491,26,243,39,24.4,40,normal,off,stay
2026-04-07T11:31:54.738491,39,187,44,19.3,25,normal,off,stay
2026-04-07T11:31:59.738491,53,436,61,27.1,121,warning,on,prepare
2026-04-07T11:32:04.738491,26,219,32,25.3,15,normal,off,stay
2026-04-07T11:32:09.738491,12,270,37,23.3,49,normal,off,stay
2026-04-07T11:32:14.738491,71,699,63,34.1,269,alert,on,evacuate
2026-04-07T11:32:19.738491,42,384,61,30.5,88,warning,on,prepare
2026-04-07T11:32:24.738491,31,290,38,20.5,24,normal,off,stay
2026-04-07T11:32:29.738491,42,533,67,33.1,101,warning,on,prepare
2026-04-07T11:32:34.738491,28,363,30,22.4,14,normal,off,stay
2026-04-07T11:32:39.738491,9,249,34,18.6,17,normal,off,stay
2026-04-07T11:32:44.738491,25,304,34,18.8,10,normal,off,stay
2026-04-07T11:32:49.738491,37,456,57,27.9,67,warning,on,prepare
2026-04-07T11:32:54.738491,40,358,62,31.6,127,warning,on,prepare
2026-04-07T11:32:59.738491,36,197,47,24.7,40,normal,off,stay
2026-04-07T11:33:04.738491,9,198,35,24.5,39,normal,off,stay
2026-04-07T11:33:09.738491,30,180,42,22.9,35,normal,off,stay
2026-04-07T11:33:14.738491,80,657,80,49.1,172,alert,on,evacuate
2026-04-07T11:33:19.738491,35,337,41,20.3,34,normal,off,stay
2026-04-07T11:33:24.738491,33,281,34,16.7,29,normal,off,stay
2026-04-07T11:33:29.738491,26,353,37,19.6,24,normal,off,stay
2026-04-07T11:33:34.738491,34,493,52,29.0,67,warning,on,prepare
2026-04-07T11:33:39.738491,77,559,66,39.7,263,alert,on,evacuate
2026-04-07T11:33:44.738491,62,464,44,27.6,113,warning,on,prepare
2026-04-07T11:33:49.738491,14,189,35,25.3,23,normal,off,stay
2026-04-07T11:33:54.738491,30,220,35,22.5,51,normal,off,stay
2026-04-07T11:33:59.738491,36,360,38,23.9,48,normal,off,stay
2026-04-07T11:34:04.738491,37,398,59,26.1,61,warning,on,prepare
2026-04-07T11:34:09.738491,61,720,65,51.0,218,alert,on,evacuate
2026-04-07T11:34:14.738491,14,185,34,23.6,29,normal,off,stay
2026-04-07T11:34:19.738491,87,536,71,42.3,247,alert,on,evacuate
2026-04-07T11:34:24.738491,13,220,26,19.8,53,normal,off,stay
2026-04-07T11:34:29.738491,23,370,42,24.4,39,normal,off,stay
2026-04-07T11:34:34.738491,9,284,33,19.2,26,normal,off,stay
2026-04-07T11:34:39.738491,61,651,99,42.1,197,alert,on,evacuate
2026-04-07T11:34:44.738491,9,208,35,22.4,48,normal,off,stay
2026-04-07T11:34:49.738491,51,495,52,27.4,106,warning,on,prepare
2026-04-07T11:34:54.738491,59,798,100,50.8,305,alert,on,evacuate
2026-04-07T11:34:59.738491,21,235,37,17.7,16,normal,off,stay
2026-04-07T11:35:04.738491,52,414,66,24.3,127,warning,on,prepare
2026-04-07T11:35:09.738491,34,342,30,18.2,53,normal,off,stay
2026-04-07T11:35:14.738491,63,569,78,40.0,167,alert,on,evacuate
2026-04-07T11:35:19.738491,39,228,39,19.9,38,normal,off,stay
2026-04-07T11:35:24.738491,29,327,31,23.3,51,normal,off,stay
2026-04-07T11:35:29.738491,12,244,29,17.2,22,normal,off,stay
2026-04-07T11:35:34.738491,21,262,34,22.5,42,normal,off,stay
2026-04-07T11:35:39.738491,39,325,56,32.2,125,warning,on,prepare
2026-04-07T11:35:44.738491,10,377,46,23.5,10,normal,off,stay
2026-04-07T11:35:49.738491,40,432,62,26.6,110,warning,on,prepare
2026-04-07T11:35:54.738491,22,382,37,22.3,54,normal,off,stay
2026-04-07T11:35:59.738491,15,356,44,23.2,22,normal,off,stay
2026-04-07T11:36:04.738491,48,432,62,28.6,114,warning,on,prepare
2026-04-07T11:36:09.738491,50,518,60,25.2,92,warning,on,prepare
2026-04-07T11:36:14.738491,37,457,69,33.4,74,warning,on,prepare
2026-04-07T11:36:19.738491,27,269,29,19.9,48,normal,off,stay
2026-04-07T11:36:24.738491,31,264,46,21.8,37,normal,off,stay
2026-04-07T11:36:29.738491,36,227,26,17.7,54,normal,off,stay
2026-04-07T11:36:34.738491,37,380,53,26.9,83,warning,on,prepare
2026-04-07T11:36:39.738491,45,350,49,30.4,82,warning,on,prepare
2026-04-07T11:36:44.738491,27,274,30,20.3,13,normal,off,stay
2026-04-07T11:36:49.738491,16,226,32,23.6,31,normal,off,stay
2026-04-07T11:36:54.738491,14,294,30,16.4,48,normal,off,stay
2026-04-07T11:36:59.738491,11,342,37,21.0,30,normal,off,stay
2026-04-07T11:37:04.738491,9,233,31,19.2,49,normal,off,stay
